user_id,restaurant_id,rating,timestamp,order_type,party_size,wait_time,occasion
1746,2209,1.9,2023-08-10 05:48:11.962039,Takeout,1,53,Business
1426,1792,2.2,2025-05-06 00:34:44.667388,Delivery,8,25,Business
1766,3569,2.5,2025-04-03 17:05:03.471182,Takeout,7,27,Family
292,3119,1.4,2024-12-02 08:47:30.875325,Takeout,8,12,Date
498,4825,1.1,2024-05-29 11:19:44.440264,Takeout,3,43,Business
1306,3590,2.1,2025-01-24 08:13:47.024931,Takeout,1,58,Date
551,146,1.0,2025-07-05 08:00:40.466759,Dine-in,5,60,Celebration
935,4818,1.7,2023-12-17 22:05:21.683367,Delivery,5,20,Celebration
462,1001,1.1,2024-02-03 12:01:14.442612,Dine-in,6,56,Casual
936,3920,1.5,2024-03-09 21:40:19.043213,Delivery,5,31,Casual
132,1631,1.3,2024-01-04 17:53:53.669871,Dine-in,8,43,Family
1358,3404,1.7,2024-02-12 20:26:00.935924,Dine-in,8,11,Celebration
552,3788,2.4,2023-12-19 00:41:44.970388,Delivery,7,31,Date
918,2037,2.3,2023-10-08 01:57:14.358264,Takeout,4,51,Casual
932,2454,1.7,2024-12-07 16:33:02.998279,Takeout,5,36,Celebration
1318,760,2.0,2024-09-23 22:26:07.675761,Dine-in,4,43,Business
587,2380,1.8,2023-12-01 07:30:15.085910,Takeout,3,60,Date
225,2264,1.3,2024-10-04 12:02:32.922745,Dine-in,7,32,Business
1871,3712,1.5,2025-04-05 08:38:37.965664,Dine-in,2,32,Business
1507,4751,1.6,2024-07-23 01:31:58.670436,Takeout,4,30,Family
783,3558,3.0,2025-01-07 16:08:42.114914,Dine-in,1,26,Date
1679,3262,1.6,2024-05-29 07:46:19.455139,Dine-in,6,43,Business
1556,1896,2.4,2023-08-03 04:47:35.339075,Dine-in,2,10,Celebration
1096,3572,1.8,2023-12-07 10:09:44.960113,Dine-in,4,48,Family
1640,3894,1.4,2024-08-13 10:24:24.300926,Delivery,5,36,Business
406,4199,1.8,2024-06-04 23:57:54.104265,Dine-in,8,18,Family
1885,2844,1.5,2024-09-11 02:14:27.787650,Takeout,5,13,Date
826,3317,1.9,2025-05-24 01:47:11.868185,Takeout,6,18,Date
1795,4108,2.0,2024-02-09 12:11:52.462840,Takeout,8,49,Family
1108,4217,1.9,2024-12-04 04:58:30.634029,Dine-in,4,33,Business
294,1925,1.9,2023-07-21 04:20:15.413630,Dine-in,7,35,Date
1188,2963,1.3,2024-10-27 10:47:51.765541,Dine-in,4,31,Celebration
36,3206,1.4,2025-01-17 18:55:33.068996,Takeout,8,55,Celebration
500,4371,1.2,2023-10-06 09:30:56.086177,Dine-in,5,12,Casual
228,923,1.9,2024-12-15 01:38:19.934899,Dine-in,1,18,Celebration
58,3121,1.9,2025-07-06 04:18:34.753812,Dine-in,6,9,Family
922,1404,1.2,2024-12-07 15:21:13.171253,Takeout,2,31,Business
1008,1917,2.5,2024-10-19 08:48:50.587289,Delivery,3,33,Date
514,1677,2.2,2024-08-04 22:49:31.749189,Dine-in,4,45,Business
1898,4400,2.1,2024-06-10 17:51:08.365893,Dine-in,6,55,Casual
1590,1350,1.6,2024-04-28 00:27:20.722021,Dine-in,2,27,Celebration
94,1141,1.0,2025-01-02 14:37:32.385409,Dine-in,4,30,Family
1757,3407,1.0,2025-04-17 06:47:30.328396,Dine-in,8,12,Celebration
105,288,1.6,2025-06-19 00:38:35.867745,Takeout,5,49,Celebration
1232,4262,1.0,2023-11-29 09:31:57.780712,Dine-in,8,11,Date
1656,4944,2.4,2024-02-19 10:59:05.847822,Delivery,1,18,Date
1026,4832,1.8,2023-10-28 21:11:07.982365,Takeout,1,35,Family
1663,3383,2.4,2025-02-12 12:23:23.295304,Delivery,4,47,Casual
1214,646,2.6,2025-04-21 08:59:38.285785,Dine-in,2,11,Family
737,3161,1.0,2024-03-07 08:30:18.521927,Dine-in,8,23,Family
1080,892,2.8,2024-10-12 23:41:35.268194,Delivery,8,49,Celebration
1224,547,2.8,2025-03-08 01:50:21.738322,Delivery,6,47,Date
576,3955,1.8,2023-10-26 09:01:22.690942,Delivery,5,48,Celebration
74,4285,1.5,2024-01-28 13:07:10.064807,Dine-in,4,40,Business
1007,458,1.8,2025-05-02 23:15:54.362121,Dine-in,3,30,Family
291,4762,1.5,2023-09-12 17:40:44.065910,Delivery,3,37,Family
1552,2049,2.7,2025-06-14 03:24:37.963855,Dine-in,1,36,Casual
318,4410,1.8,2024-08-02 12:36:21.653269,Takeout,8,46,Family
738,207,1.0,2023-11-21 11:37:57.588949,Delivery,8,9,Casual
49,4819,1.3,2025-03-08 01:21:30.450450,Delivery,5,13,Family
1903,691,1.6,2024-12-01 14:21:24.076086,Takeout,3,6,Family
1271,508,2.1,2025-06-04 15:55:57.234017,Dine-in,7,5,Casual
1675,920,2.2,2025-05-19 16:07:31.243408,Delivery,1,19,Celebration
418,2503,1.0,2023-10-11 15:56:02.459418,Delivery,6,46,Casual
1599,919,1.4,2025-02-23 14:40:47.656366,Delivery,4,42,Business
1557,3649,2.3,2025-03-19 19:50:11.227073,Dine-in,4,14,Casual
729,2697,1.4,2025-04-07 19:19:24.406198,Delivery,6,22,Casual
1869,3549,1.4,2025-05-26 23:36:31.616879,Dine-in,7,21,Business
1995,3170,1.5,2023-09-06 21:26:12.172178,Delivery,2,25,Celebration
1694,4813,1.4,2025-06-19 06:50:08.762240,Dine-in,5,45,Business
1679,55,1.0,2024-04-27 20:40:03.786673,Takeout,2,49,Family
1221,1570,1.9,2024-09-03 21:35:21.701206,Dine-in,4,15,Casual
1636,3086,1.7,2023-11-01 16:15:58.553390,Dine-in,8,22,Date
633,4595,2.2,2025-06-09 20:40:53.601794,Takeout,2,33,Date
1268,3003,1.1,2024-10-13 15:15:59.723299,Takeout,5,36,Business
675,4236,1.5,2024-09-17 13:50:32.555605,Dine-in,8,28,Date
1177,2177,1.7,2023-11-24 06:13:14.941313,Dine-in,2,35,Business
1760,2193,2.4,2025-05-09 03:39:16.616762,Takeout,6,37,Family
745,925,2.1,2024-01-04 12:32:18.542493,Dine-in,6,45,Casual
506,470,2.0,2023-07-30 00:39:59.829413,Dine-in,6,57,Casual
1304,243,1.6,2024-05-04 19:38:00.201102,Takeout,6,14,Business
396,3121,1.8,2025-02-17 11:08:06.014147,Takeout,2,59,Family
1218,282,2.2,2024-03-29 16:56:14.392745,Dine-in,7,53,Business
1800,696,1.3,2024-03-04 23:07:21.557462,Takeout,1,55,Casual
560,2824,2.4,2023-08-12 10:23:21.970397,Dine-in,5,59,Casual
926,3613,1.5,2024-10-26 03:23:26.458678,Takeout,1,28,Family
787,1185,1.0,2024-08-09 07:42:19.410996,Dine-in,4,40,Casual
1492,1447,1.0,2024-02-07 08:43:56.423897,Takeout,3,45,Casual
770,103,1.2,2025-07-04 08:24:20.315802,Delivery,2,27,Family
961,2794,1.0,2024-05-11 04:49:19.155411,Takeout,1,27,Family
1804,2516,1.6,2025-06-04 00:42:29.133654,Takeout,3,5,Family
572,721,1.8,2024-05-05 15:08:59.619300,Takeout,8,49,Date
511,2222,1.7,2024-05-26 01:43:03.515636,Delivery,7,40,Business
224,4350,2.8,2025-01-10 02:08:51.106277,Delivery,5,48,Family
803,4196,1.7,2024-08-23 01:03:30.486059,Delivery,8,33,Celebration
1079,4546,1.4,2023-07-25 01:48:53.846304,Dine-in,5,38,Family
876,634,1.3,2024-02-08 05:18:57.988979,Delivery,2,24,Business
101,2570,1.3,2024-02-23 12:39:23.843826,Dine-in,3,54,Date
331,3854,1.0,2024-07-17 12:07:38.671218,Dine-in,5,19,Family
1724,1623,1.2,2023-08-17 04:44:41.208683,Delivery,3,42,Family
884,3792,1.0,2023-10-15 14:20:44.946069,Delivery,4,9,Celebration
116,3629,2.2,2025-02-20 23:28:57.508870,Delivery,1,54,Business
740,247,1.7,2025-04-24 22:29:57.143286,Takeout,5,53,Date
1012,4143,1.3,2025-03-04 02:23:39.668443,Delivery,2,34,Casual
465,4468,1.2,2024-05-30 00:37:58.098410,Delivery,3,21,Business
261,4577,1.0,2023-07-14 23:27:50.186351,Dine-in,2,45,Family
379,972,2.2,2025-03-16 06:49:30.547803,Delivery,2,21,Casual
718,4425,1.3,2024-03-15 15:36:54.142139,Takeout,6,46,Celebration
543,1178,1.5,2023-08-15 19:26:55.361700,Delivery,8,42,Date
1582,1797,1.5,2024-10-25 03:32:42.063593,Takeout,1,18,Celebration
758,2936,2.7,2025-05-10 14:24:11.526452,Dine-in,5,15,Celebration
415,3016,1.9,2024-01-17 05:34:09.361404,Dine-in,5,49,Casual
1724,743,2.5,2024-08-15 09:08:09.111189,Delivery,1,29,Celebration
572,3055,1.6,2024-03-13 00:59:58.329090,Delivery,2,53,Business
69,1836,1.1,2025-01-30 20:22:06.167341,Takeout,8,30,Celebration
1608,2168,1.6,2024-04-08 21:19:54.912489,Delivery,2,38,Casual
194,391,1.9,2025-06-12 21:24:06.475322,Dine-in,5,22,Casual
1074,1058,1.7,2023-11-04 12:34:01.537054,Takeout,1,18,Casual
1375,4226,1.9,2024-07-25 08:06:17.139504,Takeout,6,28,Family
946,4022,1.9,2024-08-31 19:11:16.794808,Dine-in,3,49,Casual
896,3123,1.7,2024-03-24 04:17:09.020395,Dine-in,2,28,Casual
1660,2146,2.0,2024-05-07 12:26:36.400997,Takeout,8,23,Celebration
671,1678,1.6,2023-12-18 20:46:36.311302,Takeout,6,57,Celebration
767,19,1.7,2023-11-05 14:41:35.863112,Takeout,7,50,Business
406,1870,1.7,2023-09-18 16:19:35.584265,Delivery,3,5,Family
640,2518,1.7,2024-11-25 00:54:31.199632,Dine-in,1,44,Business
763,348,1.2,2024-06-22 11:36:35.676353,Delivery,6,23,Business
750,794,1.3,2024-10-29 14:01:46.436541,Dine-in,7,39,Business
588,2512,1.7,2025-03-16 17:57:41.718382,Takeout,4,59,Celebration
312,2280,1.3,2024-10-02 12:17:26.605269,Takeout,3,52,Celebration
1817,1959,1.1,2024-12-11 08:37:47.061124,Delivery,6,40,Casual
301,1161,2.4,2025-04-22 05:14:47.904519,Delivery,1,26,Business
612,1003,2.3,2024-10-16 13:26:56.368949,Dine-in,5,56,Business
1079,3499,1.5,2024-09-17 21:01:31.447776,Delivery,5,52,Date
440,1759,1.0,2025-03-26 07:05:52.722163,Takeout,8,31,Date
1821,2389,1.7,2025-03-08 07:57:53.617625,Dine-in,7,21,Date
1296,3329,2.0,2024-12-30 19:43:54.837197,Delivery,7,55,Celebration
1289,4755,1.2,2024-07-14 07:42:13.663342,Delivery,1,30,Date
1244,3787,1.2,2023-11-18 11:10:25.160017,Takeout,2,58,Celebration
730,1524,1.0,2024-09-16 02:40:58.576817,Takeout,5,5,Casual
763,4875,1.4,2024-02-06 05:13:27.603722,Dine-in,5,8,Date
1048,2997,1.7,2024-10-26 10:46:14.880958,Delivery,6,36,Business
1148,816,1.0,2023-09-05 08:07:40.996320,Dine-in,8,13,Family
1341,795,2.3,2023-12-28 02:52:37.905579,Takeout,5,36,Date
190,4817,1.3,2024-01-30 10:47:09.705604,Delivery,8,33,Family
255,3581,1.3,2024-11-05 19:10:01.518882,Dine-in,1,43,Family
1851,2135,1.0,2025-04-15 01:11:32.189614,Delivery,3,58,Celebration
1223,2471,1.7,2025-07-08 04:18:46.908983,Delivery,2,24,Celebration
1623,2834,2.0,2024-11-06 05:24:42.140325,Dine-in,4,38,Date
1692,1718,1.5,2023-10-24 21:43:15.104279,Takeout,7,13,Date
685,2948,1.6,2024-02-08 00:13:44.316385,Delivery,6,57,Casual
890,1221,1.9,2024-06-14 16:46:46.752361,Delivery,2,54,Casual
1801,910,2.3,2025-07-09 08:12:08.935705,Dine-in,1,12,Business
1664,3592,2.9,2023-12-29 23:30:58.619107,Delivery,3,60,Date
1078,240,1.2,2023-12-16 09:12:55.637526,Delivery,5,60,Celebration
84,2301,1.0,2024-07-26 15:02:18.931914,Delivery,1,37,Celebration
1117,929,2.6,2023-10-03 21:45:56.585105,Dine-in,2,26,Casual
1350,3515,1.6,2025-05-06 15:12:47.067699,Delivery,7,19,Family
1025,3371,2.4,2023-12-06 05:34:34.140968,Delivery,4,45,Business
1588,4839,1.4,2025-07-03 07:57:40.033056,Dine-in,2,28,Casual
1219,4941,2.3,2025-03-26 15:04:46.470906,Delivery,7,13,Casual
390,1730,1.0,2023-10-06 16:17:39.243751,Delivery,2,37,Business
1865,3157,3.2,2024-02-25 10:42:04.911641,Delivery,1,35,Date
1741,4495,1.9,2024-11-03 00:32:04.258795,Dine-in,4,29,Celebration
545,4302,1.4,2023-11-22 07:11:40.187210,Delivery,6,16,Business
1624,200,1.0,2024-11-18 10:40:55.197206,Delivery,2,7,Date
1608,3657,2.3,2025-01-14 20:40:07.323580,Delivery,2,7,Family
1052,697,1.9,2023-10-12 16:14:05.154831,Takeout,3,27,Date
1817,1726,1.0,2025-04-14 10:42:06.971492,Dine-in,8,22,Date
247,3651,2.4,2025-02-27 13:13:53.128906,Takeout,3,11,Date
742,3818,2.1,2023-10-22 09:55:45.080738,Dine-in,8,34,Celebration
1320,2078,1.9,2025-07-05 08:27:14.783166,Takeout,2,44,Celebration
988,3154,1.4,2023-11-28 14:12:20.425731,Dine-in,8,14,Family
1123,4830,1.0,2025-01-09 23:50:36.218906,Dine-in,8,37,Casual
1048,1194,1.0,2024-05-30 09:04:43.423694,Dine-in,5,38,Casual
1836,1202,2.5,2023-10-26 01:48:51.272203,Dine-in,4,58,Family
1845,4246,1.4,2024-01-21 04:11:38.363883,Dine-in,2,23,Casual
1993,4817,1.6,2024-07-13 17:22:28.739790,Delivery,2,40,Date
747,2769,1.7,2023-09-01 10:20:21.739885,Delivery,1,58,Business
1877,802,1.4,2024-06-13 09:38:53.161138,Delivery,1,12,Celebration
1359,127,1.0,2024-07-27 06:17:35.399686,Dine-in,5,36,Business
115,4421,1.0,2024-01-22 13:23:08.898263,Takeout,3,37,Business
534,3990,1.7,2024-09-16 14:23:35.267034,Takeout,7,57,Celebration
845,3565,1.7,2025-01-22 06:44:22.644784,Delivery,5,15,Casual
498,891,1.7,2024-02-06 14:57:42.758694,Takeout,3,42,Date
496,4410,1.9,2024-04-18 21:57:52.482758,Takeout,2,44,Family
1815,3463,2.3,2024-01-07 04:06:16.985272,Delivery,3,33,Date
120,387,1.5,2025-05-08 15:23:00.223834,Takeout,3,13,Celebration
331,56,1.5,2023-08-27 08:17:58.181760,Takeout,4,8,Family
121,3176,1.7,2024-09-17 14:27:29.756042,Takeout,6,60,Celebration
213,1813,1.0,2024-12-11 21:49:32.653950,Takeout,8,50,Casual
1930,867,2.4,2024-05-15 23:52:05.342638,Takeout,1,8,Family
1945,2038,1.3,2024-07-29 17:09:58.174452,Dine-in,7,38,Family
1954,2028,2.1,2024-04-11 06:09:11.374240,Delivery,2,20,Celebration
1424,2824,2.3,2024-04-15 18:49:09.128284,Dine-in,4,10,Family
1846,198,2.0,2024-08-15 00:16:21.718581,Takeout,7,34,Business
1900,1608,2.8,2023-09-07 06:34:12.752715,Delivery,2,30,Family
9,4864,1.8,2024-07-31 17:19:45.380121,Delivery,5,14,Celebration
1408,713,2.4,2024-01-08 11:44:27.327989,Dine-in,4,42,Casual
356,2684,2.2,2023-10-09 15:58:10.142048,Delivery,5,31,Date
1193,896,1.4,2025-03-23 01:58:02.147950,Dine-in,7,38,Celebration
140,863,1.1,2024-05-11 09:49:38.441863,Takeout,3,54,Casual
706,3915,1.7,2023-09-29 19:23:07.996669,Delivery,2,21,Celebration
1298,2599,1.5,2024-12-29 12:19:56.243648,Takeout,4,49,Date
1917,1364,1.0,2025-04-10 03:04:35.604140,Takeout,8,14,Celebration
95,2076,1.7,2024-04-13 19:54:43.981710,Dine-in,4,45,Casual
1023,681,1.2,2024-08-14 11:19:20.771362,Dine-in,8,44,Business
1159,3315,1.3,2025-02-08 20:22:31.797564,Takeout,6,13,Casual
1734,4437,2.1,2024-06-11 05:29:54.979470,Dine-in,5,21,Casual
971,2801,1.1,2024-05-10 21:53:35.513383,Delivery,2,31,Date
227,1402,1.6,2024-04-15 16:34:04.088360,Delivery,2,57,Casual
1646,4912,1.3,2025-03-02 07:50:44.643354,Delivery,5,42,Business
1412,4091,1.2,2024-12-08 11:34:33.956703,Dine-in,1,45,Business
433,1795,1.9,2025-03-16 01:40:04.515134,Takeout,8,33,Date
57,4827,1.7,2025-02-26 17:57:22.872236,Delivery,4,22,Family
1283,3609,1.3,2023-08-05 03:26:53.117891,Dine-in,5,30,Family
1193,500,1.9,2023-07-23 20:28:00.030647,Delivery,7,42,Date
1415,2883,1.8,2023-11-29 02:51:21.281074,Dine-in,6,46,Celebration
433,4255,2.0,2025-05-18 17:15:35.045493,Dine-in,2,50,Family
111,1665,2.1,2023-10-22 11:19:09.019399,Dine-in,6,14,Date
1766,1548,1.7,2025-05-10 15:45:11.872591,Delivery,4,39,Business
1926,4416,1.5,2024-02-17 13:48:30.424221,Delivery,2,50,Casual
968,311,1.0,2023-08-09 06:11:54.948734,Dine-in,6,60,Business
1421,216,1.9,2023-09-25 20:35:17.744663,Dine-in,8,10,Date
321,4262,1.9,2024-03-17 03:37:28.654901,Takeout,4,23,Casual
311,1490,1.3,2024-08-16 12:37:26.807971,Dine-in,8,54,Celebration
516,3441,1.0,2023-10-07 12:19:39.654498,Takeout,5,12,Casual
1325,1761,1.6,2023-11-21 06:00:00.703539,Dine-in,6,9,Date
1412,628,1.7,2024-06-08 13:51:52.674683,Delivery,1,47,Celebration
1606,2798,1.1,2023-11-23 13:28:42.415433,Takeout,7,35,Celebration
55,4174,1.7,2024-02-11 13:30:59.856648,Takeout,1,50,Business
1051,2014,1.0,2024-04-20 17:13:29.663642,Takeout,5,37,Family
1961,1497,1.4,2024-03-30 22:49:00.218012,Delivery,3,24,Casual
1349,2099,1.7,2024-11-21 20:12:38.539230,Delivery,4,32,Business
1171,430,1.0,2024-03-01 16:01:18.252752,Delivery,5,9,Date
1111,4769,2.3,2023-07-28 21:01:45.927526,Takeout,2,29,Family
1402,1309,1.0,2023-09-16 15:08:41.633944,Takeout,5,21,Family
393,3596,2.0,2023-10-12 08:45:59.528645,Delivery,7,59,Casual
480,254,1.3,2023-08-09 12:21:03.090359,Delivery,7,58,Casual
628,3272,1.3,2023-10-06 10:27:51.434295,Dine-in,3,8,Date
1589,966,1.9,2025-06-15 22:44:16.039557,Takeout,5,17,Family
1599,3887,1.0,2024-10-29 06:09:09.910543,Takeout,5,37,Business
1098,1920,1.7,2024-12-02 11:57:34.356935,Dine-in,7,18,Casual
1336,4732,2.0,2024-05-07 10:59:22.756661,Takeout,7,10,Casual
80,3768,1.2,2023-09-17 07:26:35.730986,Delivery,7,7,Celebration
322,3183,1.5,2024-10-15 14:07:34.103344,Takeout,5,49,Celebration
1724,933,2.2,2023-07-28 16:42:00.983401,Dine-in,5,6,Casual
1129,2355,1.3,2025-06-15 02:25:02.221729,Delivery,7,7,Date
722,3259,2.2,2024-05-11 06:13:29.162277,Dine-in,3,16,Family
240,1460,1.7,2024-07-23 02:24:56.429591,Takeout,8,11,Casual
300,330,1.0,2023-08-19 07:02:20.670480,Dine-in,7,12,Casual
1444,604,1.6,2024-09-26 18:14:53.523554,Takeout,3,37,Celebration
372,4551,2.1,2025-05-26 04:50:22.999276,Delivery,4,57,Date
1652,1060,1.3,2024-09-20 15:13:31.653272,Delivery,1,6,Celebration
1402,3394,2.2,2024-08-19 02:31:34.106547,Dine-in,1,52,Celebration
1921,4590,2.4,2024-12-12 03:49:39.109340,Delivery,3,6,Celebration
1908,1567,1.6,2024-04-23 23:58:01.254440,Takeout,7,51,Celebration
349,1454,2.1,2023-08-11 14:27:04.357718,Dine-in,7,21,Date
1673,1705,1.8,2023-12-03 10:50:58.739592,Delivery,7,60,Celebration
468,2327,1.7,2025-01-24 02:17:36.075951,Delivery,8,51,Family
781,529,1.4,2025-05-29 04:49:06.560194,Takeout,3,44,Celebration
1571,1927,2.4,2024-06-15 15:43:13.047151,Delivery,8,8,Date
193,4878,1.6,2024-06-07 15:07:03.094510,Delivery,6,24,Date
892,1769,1.7,2024-09-05 03:45:04.247385,Delivery,4,47,Celebration
910,4752,2.0,2025-01-04 07:14:01.402992,Takeout,5,39,Date
744,1789,1.0,2024-03-03 21:12:22.396893,Delivery,7,52,Celebration
1270,3685,2.2,2024-05-30 14:06:20.511020,Dine-in,3,58,Celebration
470,1011,1.5,2024-05-31 17:28:07.552453,Delivery,4,50,Celebration
527,579,1.3,2024-05-18 13:56:09.295976,Delivery,1,25,Casual
1891,907,2.1,2023-11-25 05:10:31.632792,Dine-in,3,34,Date
1078,725,1.3,2025-03-10 20:31:22.097065,Takeout,5,54,Family
1185,340,1.3,2024-04-23 18:27:52.432354,Delivery,3,58,Date
1666,1680,2.0,2025-05-09 11:53:23.040652,Dine-in,7,58,Casual
1443,53,2.8,2025-05-07 17:09:50.702315,Takeout,8,20,Business
1458,1378,1.8,2024-09-18 07:41:08.784781,Takeout,1,50,Casual
1747,1534,1.3,2023-08-11 05:24:47.251588,Takeout,2,44,Casual
1582,509,1.0,2024-03-14 17:05:36.454263,Takeout,4,35,Business
1105,3292,2.4,2024-01-05 12:50:00.928371,Dine-in,7,16,Casual
417,2838,1.7,2023-11-29 13:30:24.240420,Delivery,6,17,Casual
1981,4980,1.0,2023-12-02 03:45:35.494256,Delivery,5,5,Date
1472,3215,1.4,2025-03-23 23:38:18.997301,Delivery,7,28,Family
1692,4711,1.9,2024-12-20 11:12:06.930582,Takeout,4,22,Business
1997,3824,1.7,2023-09-17 09:52:48.578009,Takeout,4,7,Business
723,3482,2.5,2024-09-20 23:00:50.377440,Takeout,6,32,Business
1447,4292,1.9,2025-04-27 08:13:00.787440,Takeout,4,18,Date
1006,739,1.5,2025-03-05 11:58:32.535223,Dine-in,7,14,Casual
1706,1555,1.0,2025-04-21 13:15:46.944667,Delivery,3,50,Date
978,1090,1.0,2024-03-21 11:37:18.901181,Takeout,4,41,Celebration
466,3697,1.0,2025-06-06 01:36:30.790184,Delivery,6,31,Date
336,1701,1.8,2025-07-06 08:40:31.184562,Delivery,2,33,Family
713,4159,1.8,2024-03-16 00:26:53.339358,Delivery,7,14,Date
598,2051,1.0,2025-03-26 18:39:41.401729,Takeout,3,9,Family
1217,1573,1.8,2025-06-08 02:28:01.935686,Dine-in,6,7,Celebration
1332,708,1.6,2023-12-01 23:26:58.633476,Delivery,3,10,Family
985,565,2.2,2025-03-19 06:13:31.053357,Dine-in,2,52,Celebration
945,2260,1.5,2025-01-20 02:26:39.592180,Dine-in,8,60,Casual
564,1657,1.1,2023-09-21 13:22:20.282402,Takeout,7,38,Celebration
1579,2462,1.6,2025-01-26 06:53:08.769812,Takeout,4,19,Casual
146,624,1.6,2024-11-21 20:39:46.232382,Delivery,3,34,Date
1415,2368,1.4,2025-03-28 15:14:13.947273,Delivery,5,43,Business
1230,2132,2.3,2024-01-07 23:54:23.382274,Dine-in,6,51,Celebration
385,3750,1.6,2024-04-06 14:43:59.515175,Delivery,2,46,Date
47,4647,1.7,2025-01-15 14:32:14.485238,Takeout,2,56,Casual
861,3265,1.6,2025-05-02 13:15:57.181199,Delivery,5,25,Celebration
388,839,1.7,2023-07-31 06:18:06.754322,Takeout,4,31,Casual
1494,3315,1.0,2024-05-22 20:53:51.826061,Dine-in,7,13,Celebration
484,3851,1.3,2025-02-02 02:39:35.910597,Takeout,5,39,Casual
446,3055,1.7,2024-03-30 23:12:49.816301,Delivery,4,43,Celebration
1308,3746,1.0,2023-12-06 20:18:36.853259,Dine-in,5,5,Family
599,3526,2.1,2025-03-06 14:47:24.537302,Takeout,5,17,Date
862,4138,2.2,2025-04-24 23:13:03.280406,Dine-in,5,50,Celebration
729,3770,1.5,2023-12-09 01:41:40.395637,Dine-in,2,52,Celebration
1203,4688,1.0,2024-04-29 16:47:59.862237,Dine-in,6,37,Date
1750,1446,1.6,2024-11-27 14:25:53.624295,Delivery,6,31,Date
1457,4278,2.2,2024-04-02 09:09:43.128284,Takeout,7,53,Date
1710,2399,1.5,2024-11-12 07:34:14.302959,Dine-in,5,7,Casual
1494,636,1.0,2025-03-03 19:20:50.832340,Dine-in,8,45,Celebration
49,4944,1.9,2025-05-17 06:14:09.423664,Takeout,8,33,Celebration
1645,2542,1.4,2024-12-14 10:41:45.203015,Dine-in,4,8,Celebration
600,1195,1.7,2023-11-29 13:00:48.007313,Takeout,3,49,Business
341,4433,1.7,2024-04-02 23:27:56.530347,Dine-in,2,18,Date
1050,4767,1.3,2025-07-06 16:32:40.135461,Takeout,7,40,Family
1579,163,1.7,2024-04-05 12:42:09.699498,Takeout,7,36,Date
1687,102,1.2,2024-08-11 23:00:45.853321,Delivery,1,49,Celebration
1982,4179,2.1,2023-12-05 16:09:49.914218,Dine-in,4,47,Date
754,2141,2.1,2025-05-04 11:39:29.794953,Takeout,5,16,Family
241,4258,1.5,2025-06-27 16:24:16.844139,Delivery,8,48,Celebration
1398,956,1.5,2023-08-18 04:25:32.553787,Takeout,7,17,Business
1409,969,1.5,2023-11-25 04:26:13.608486,Takeout,8,34,Date
1315,4873,1.5,2024-11-25 13:47:36.471485,Delivery,7,27,Family
1015,3062,1.0,2023-11-05 19:48:12.904342,Dine-in,8,58,Business
1256,1078,1.6,2024-03-03 21:53:14.268178,Takeout,1,37,Celebration
1529,4271,2.2,2025-01-07 03:55:43.793628,Takeout,7,60,Date
965,1335,1.8,2024-05-09 20:20:57.961950,Dine-in,2,36,Celebration
405,754,1.4,2025-05-05 02:56:39.502542,Dine-in,1,43,Casual
1570,51,1.0,2024-12-30 22:28:26.758748,Delivery,8,17,Casual
548,2705,1.8,2024-07-01 08:52:07.162692,Dine-in,1,58,Family
703,2665,1.7,2023-11-01 16:33:27.685246,Dine-in,8,29,Casual
1423,4337,1.0,2023-08-19 18:55:54.017256,Takeout,4,38,Celebration
1782,420,1.1,2024-05-10 11:57:09.189379,Delivery,6,11,Family
831,612,1.5,2024-11-01 15:40:22.455304,Dine-in,6,60,Date
905,2692,1.2,2023-08-12 03:59:32.296845,Takeout,6,32,Family
1497,4336,1.4,2024-05-29 02:13:32.393170,Takeout,5,43,Business
915,2424,1.3,2025-05-14 12:52:11.775409,Takeout,6,26,Casual
1557,90,1.4,2023-09-03 13:35:39.269503,Dine-in,6,11,Celebration
645,1982,1.0,2025-07-11 00:10:51.393240,Takeout,7,33,Celebration
1819,1799,2.4,2024-08-31 06:53:59.984459,Delivery,6,52,Family
1573,3298,1.4,2024-02-25 03:25:28.495795,Dine-in,8,40,Casual
1755,716,1.6,2025-03-09 02:21:49.838171,Takeout,7,57,Business
1138,2370,2.2,2023-09-29 15:42:09.826347,Takeout,5,32,Casual
1881,4403,1.3,2024-12-23 04:44:06.870322,Takeout,1,29,Casual
1728,1259,1.0,2024-04-02 03:05:38.828404,Takeout,5,35,Celebration
552,1101,1.4,2023-11-07 19:53:36.797436,Takeout,6,48,Celebration
1003,3645,1.4,2023-08-24 10:59:05.562759,Dine-in,7,39,Family
1534,4015,1.0,2025-06-27 16:25:12.274591,Dine-in,1,13,Family
312,4906,2.0,2025-06-15 11:24:53.357204,Takeout,6,38,Celebration
514,3429,1.8,2024-06-26 02:58:17.815854,Dine-in,3,26,Date
1983,4409,1.3,2025-06-22 08:19:34.415896,Delivery,6,56,Celebration
1445,2528,1.3,2024-09-28 06:26:08.132639,Takeout,2,38,Family
1790,3647,2.0,2024-12-02 09:35:22.330629,Takeout,7,54,Casual
1532,617,2.4,2025-07-04 14:30:43.017227,Takeout,8,28,Casual
1390,700,1.7,2024-05-16 19:04:13.507642,Takeout,1,34,Celebration
1893,4995,2.2,2025-02-03 21:34:20.173458,Takeout,8,20,Family
1381,2748,1.8,2023-12-26 15:07:21.919708,Dine-in,8,48,Family
