user_id,restaurant_id,rating,timestamp
U094,R199,5,2024-11-13 11:16:13.535527
U058,R129,4,2024-11-03 11:16:13.535536
U096,R054,1,2025-06-04 11:16:13.535544
U071,R086,5,2024-12-14 11:16:13.535554
U090,R115,4,2024-08-28 11:16:13.535563
U057,R163,2,2024-11-05 11:16:13.535571
U029,R020,3,2024-08-13 11:16:13.535580
U085,R053,1,2024-10-11 11:16:13.535589
U081,R096,2,2025-01-16 11:16:13.535597
U086,R075,2,2024-10-15 11:16:13.535605
U086,R140,3,2024-10-12 11:16:13.535614
U051,R177,3,2024-07-18 11:16:13.535623
U002,R191,5,2025-02-04 11:16:13.535632
U020,R113,2,2024-08-07 11:16:13.535641
U090,R048,1,2024-12-31 11:16:13.535650
U085,R144,1,2024-08-05 11:16:13.535659
U022,R095,5,2024-10-19 11:16:13.535667
U001,R047,1,2024-07-26 11:16:13.535676
U043,R016,3,2025-03-24 11:16:13.535684
U023,R096,5,2024-07-18 11:16:13.535693
U046,R186,4,2025-06-21 11:16:13.535702
U053,R199,5,2024-09-10 11:16:13.535710
U055,R142,3,2025-05-24 11:16:13.535718
U052,R074,2,2025-01-08 11:16:13.535726
U023,R136,4,2024-09-23 11:16:13.535735
U063,R123,4,2025-04-20 11:16:13.535744
U078,R134,3,2025-06-21 11:16:13.535753
U086,R120,1,2025-04-27 11:16:13.535761
U033,R126,1,2024-09-18 11:16:13.535770
U062,R013,1,2025-05-11 11:16:13.535779
U068,R021,5,2024-12-17 11:16:13.535787
U050,R094,2,2025-03-18 11:16:13.535794
U062,R046,3,2025-05-27 11:16:13.535798
U065,R130,4,2024-08-18 11:16:13.535802
U046,R181,4,2024-07-17 11:16:13.535806
U008,R031,5,2025-03-23 11:16:13.535810
U052,R038,2,2024-10-01 11:16:13.535814
U017,R024,5,2024-07-31 11:16:13.535818
U067,R017,5,2024-08-14 11:16:13.535822
U047,R122,4,2025-05-28 11:16:13.535826
U017,R087,4,2024-12-15 11:16:13.535830
U049,R009,2,2025-03-05 11:16:13.535835
U048,R127,5,2024-11-10 11:16:13.535839
U026,R071,2,2025-05-06 11:16:13.535843
U028,R064,2,2025-01-10 11:16:13.535847
U082,R159,3,2025-04-22 11:16:13.535851
U051,R151,1,2024-08-29 11:16:13.535855
U099,R066,1,2024-10-01 11:16:13.535859
U069,R044,4,2024-09-15 11:16:13.535864
U020,R079,4,2024-09-06 11:16:13.535868
U015,R159,4,2024-10-16 11:16:13.535872
U063,R090,1,2024-08-02 11:16:13.535876
U040,R113,4,2024-10-23 11:16:13.535880
U083,R165,1,2025-04-23 11:16:13.535884
U055,R039,2,2024-10-04 11:16:13.535888
U011,R018,1,2024-11-01 11:16:13.535892
U039,R062,5,2025-05-17 11:16:13.535896
U032,R145,4,2024-12-17 11:16:13.535901
U099,R181,5,2025-04-14 11:16:13.535905
U055,R063,1,2024-11-14 11:16:13.535909
U049,R049,4,2025-03-26 11:16:13.535913
U060,R022,2,2024-09-18 11:16:13.535917
U041,R091,3,2024-10-20 11:16:13.535921
U045,R032,5,2024-11-25 11:16:13.535925
U014,R067,5,2025-06-13 11:16:13.535929
U023,R147,5,2025-03-29 11:16:13.535933
U041,R134,5,2024-09-19 11:16:13.535937
U093,R195,4,2024-10-05 11:16:13.535941
U030,R007,5,2025-02-06 11:16:13.535945
U022,R181,4,2025-06-07 11:16:13.535949
U028,R065,1,2024-12-22 11:16:13.535953
U021,R185,1,2024-10-24 11:16:13.535957
U002,R188,1,2024-10-26 11:16:13.535961
U055,R039,3,2025-02-25 11:16:13.535965
U064,R188,3,2025-05-14 11:16:13.535969
U054,R055,4,2025-05-01 11:16:13.535974
U049,R131,1,2024-09-26 11:16:13.535978
U055,R075,4,2025-06-22 11:16:13.535982
U079,R077,5,2024-07-24 11:16:13.535986
U060,R141,1,2024-08-24 11:16:13.535990
U087,R039,3,2024-10-07 11:16:13.535995
U019,R001,3,2024-12-18 11:16:13.535998
U048,R039,5,2025-01-17 11:16:13.536003
U032,R154,5,2025-07-07 11:16:13.536007
U084,R138,3,2024-08-03 11:16:13.536011
U051,R132,5,2025-02-07 11:16:13.536015
U064,R028,1,2025-02-05 11:16:13.536020
U057,R158,2,2025-03-25 11:16:13.536024
U078,R186,4,2025-02-27 11:16:13.536028
U061,R046,4,2025-02-22 11:16:13.536032
U051,R005,4,2025-01-26 11:16:13.536036
U041,R056,4,2024-10-11 11:16:13.536040
U089,R180,1,2024-10-03 11:16:13.536045
U083,R172,2,2024-08-03 11:16:13.536049
U046,R114,1,2025-02-19 11:16:13.536053
U100,R050,4,2024-11-29 11:16:13.536058
U098,R005,2,2025-03-18 11:16:13.536062
U057,R195,4,2025-06-04 11:16:13.536066
U032,R151,1,2025-05-19 11:16:13.536070
U029,R021,3,2025-01-08 11:16:13.536075
U090,R035,5,2024-08-23 11:16:13.536079
U074,R089,3,2025-03-01 11:16:13.536083
U052,R105,3,2025-01-15 11:16:13.536087
U077,R029,4,2025-02-20 11:16:13.536091
U076,R155,1,2025-06-23 11:16:13.536095
U060,R035,5,2024-11-01 11:16:13.536099
U095,R060,1,2024-09-30 11:16:13.536103
U076,R157,4,2025-03-09 11:16:13.536107
U019,R095,1,2024-07-13 11:16:13.536111
U038,R079,5,2025-06-05 11:16:13.536115
U079,R064,1,2025-05-12 11:16:13.536119
U079,R019,5,2025-02-08 11:16:13.536124
U003,R019,2,2024-11-17 11:16:13.536128
U079,R151,4,2025-03-28 11:16:13.536132
U049,R177,1,2025-04-14 11:16:13.536136
U041,R114,5,2025-05-22 11:16:13.536140
U043,R018,5,2025-01-10 11:16:13.536144
U091,R045,4,2025-01-19 11:16:13.536148
U029,R130,5,2025-06-18 11:16:13.536152
U018,R148,2,2024-12-06 11:16:13.536156
U017,R194,5,2025-03-10 11:16:13.536160
U042,R158,2,2024-07-17 11:16:13.536164
U073,R001,1,2024-10-27 11:16:13.536168
U092,R029,2,2024-08-21 11:16:13.536172
U033,R093,1,2025-03-11 11:16:13.536177
U070,R010,4,2024-07-29 11:16:13.536181
U084,R026,3,2025-02-07 11:16:13.536185
U009,R032,3,2025-05-30 11:16:13.536189
U010,R130,2,2025-03-14 11:16:13.536193
U059,R040,4,2025-05-11 11:16:13.536198
U034,R059,5,2025-03-07 11:16:13.536202
U093,R040,5,2025-05-13 11:16:13.536206
U060,R061,1,2025-04-18 11:16:13.536210
U060,R167,4,2025-07-11 11:16:13.536214
U078,R181,3,2024-11-09 11:16:13.536218
U055,R018,4,2024-09-20 11:16:13.536222
U072,R060,1,2025-07-03 11:16:13.536226
U022,R151,3,2025-03-14 11:16:13.536230
U100,R112,5,2025-01-31 11:16:13.536234
U001,R101,2,2025-02-13 11:16:13.536238
U030,R159,3,2025-05-15 11:16:13.536242
U089,R160,2,2024-09-10 11:16:13.536246
U089,R026,4,2025-05-31 11:16:13.536250
U001,R056,1,2025-06-17 11:16:13.536254
U097,R195,4,2025-06-03 11:16:13.536258
U042,R104,3,2025-05-26 11:16:13.536263
U047,R080,2,2025-05-13 11:16:13.536266
U042,R177,2,2025-05-01 11:16:13.536270
U056,R154,5,2025-07-11 11:16:13.536274
U048,R127,1,2025-01-30 11:16:13.536278
U068,R135,4,2025-04-04 11:16:13.536283
U073,R117,4,2025-01-24 11:16:13.536287
U060,R093,1,2024-09-27 11:16:13.536291
U045,R018,5,2025-05-28 11:16:13.536295
U027,R104,1,2024-08-17 11:16:13.536299
U097,R060,4,2025-04-25 11:16:13.536303
U090,R160,3,2024-07-19 11:16:13.536307
U020,R113,3,2025-03-07 11:16:13.536311
U069,R062,4,2024-08-24 11:16:13.536315
U033,R169,1,2025-01-03 11:16:13.536319
U058,R079,4,2025-03-20 11:16:13.536323
U061,R033,1,2024-07-21 11:16:13.536326
U050,R170,1,2024-12-27 11:16:13.536330
U087,R138,1,2025-03-09 11:16:13.536335
U068,R057,1,2025-03-31 11:16:13.536339
U017,R132,4,2025-04-13 11:16:13.536343
U026,R013,5,2024-09-16 11:16:13.536348
U028,R054,1,2025-05-16 11:16:13.536352
U075,R117,4,2025-02-27 11:16:13.536358
U073,R137,5,2025-05-27 11:16:13.536362
U003,R006,2,2024-11-22 11:16:13.536366
U048,R165,4,2024-09-14 11:16:13.536370
U044,R140,3,2025-01-04 11:16:13.536374
U032,R139,1,2024-11-22 11:16:13.536378
U063,R016,5,2025-04-22 11:16:13.536382
U088,R159,5,2024-08-18 11:16:13.536386
U043,R104,1,2025-01-21 11:16:13.536390
U048,R147,1,2024-07-16 11:16:13.536394
U077,R133,3,2025-01-17 11:16:13.536398
U005,R006,3,2025-04-11 11:16:13.536403
U060,R012,4,2025-03-25 11:16:13.536407
U060,R191,4,2024-08-06 11:16:13.536411
U020,R023,5,2025-06-08 11:16:13.536415
U062,R030,3,2025-03-16 11:16:13.536419
U099,R095,5,2024-08-13 11:16:13.536423
U050,R018,3,2025-03-18 11:16:13.536427
U042,R021,4,2024-08-30 11:16:13.536431
U071,R058,3,2024-09-12 11:16:13.536435
U097,R083,4,2025-05-27 11:16:13.536439
U021,R035,2,2024-12-12 11:16:13.536443
U091,R099,1,2024-12-03 11:16:13.536447
U066,R123,3,2025-07-04 11:16:13.536451
U046,R126,2,2024-11-21 11:16:13.536455
U062,R116,3,2025-04-22 11:16:13.536459
U011,R055,2,2025-04-19 11:16:13.536464
U083,R117,1,2024-12-13 11:16:13.536468
U065,R127,3,2025-05-10 11:16:13.536472
U073,R147,5,2025-04-24 11:16:13.536476
U035,R098,2,2024-11-22 11:16:13.536480
U021,R011,2,2025-05-03 11:16:13.536484
U090,R043,1,2025-06-12 11:16:13.536488
U092,R075,4,2025-03-08 11:16:13.536492
U084,R069,1,2025-04-09 11:16:13.536496
U043,R088,3,2025-04-27 11:16:13.536500
U050,R099,2,2025-05-02 11:16:13.536505
U012,R091,4,2024-07-24 11:16:13.536509
U040,R050,5,2025-01-25 11:16:13.536513
U068,R047,4,2024-09-01 11:16:13.536517
U056,R075,3,2025-02-26 11:16:13.536521
U013,R120,3,2025-07-02 11:16:13.536525
U092,R175,2,2024-10-11 11:16:13.536529
U093,R010,3,2025-06-12 11:16:13.536533
U017,R164,4,2025-01-09 11:16:13.536537
U056,R032,3,2024-09-13 11:16:13.536541
U072,R020,3,2024-10-05 11:16:13.536545
U017,R167,4,2025-05-20 11:16:13.536549
U006,R192,3,2024-09-16 11:16:13.536553
U056,R095,2,2024-11-25 11:16:13.536558
U057,R156,5,2024-11-24 11:16:13.536562
U030,R113,5,2024-11-08 11:16:13.536566
U076,R195,4,2025-01-04 11:16:13.536570
U048,R174,4,2025-06-02 11:16:13.536574
U099,R050,1,2024-10-30 11:16:13.536578
U062,R031,4,2025-06-10 11:16:13.536582
U097,R161,3,2025-04-28 11:16:13.536586
U033,R041,5,2024-12-21 11:16:13.536591
U033,R130,1,2024-07-25 11:16:13.536595
U007,R040,4,2024-11-16 11:16:13.536599
U027,R131,1,2024-10-27 11:16:13.536603
U068,R161,4,2025-01-20 11:16:13.536607
U098,R035,4,2024-10-18 11:16:13.536611
U056,R194,4,2025-03-30 11:16:13.536615
U078,R140,2,2024-07-28 11:16:13.536619
U016,R150,3,2024-12-27 11:16:13.536623
U009,R015,2,2025-06-01 11:16:13.536627
U068,R087,4,2025-06-13 11:16:13.536631
U095,R073,4,2024-07-29 11:16:13.536635
U086,R017,3,2024-10-16 11:16:13.536639
U012,R158,4,2025-06-24 11:16:13.536643
U045,R162,3,2025-03-26 11:16:13.536647
U019,R175,5,2025-02-22 11:16:13.536651
U041,R156,5,2024-08-08 11:16:13.536656
U082,R114,4,2025-05-25 11:16:13.536660
U083,R127,5,2024-10-04 11:16:13.536664
U091,R050,2,2025-04-25 11:16:13.536668
U019,R179,5,2024-12-12 11:16:13.536672
U093,R156,4,2025-03-13 11:16:13.536676
U015,R189,3,2025-05-16 11:16:13.536680
U065,R071,2,2025-07-09 11:16:13.536684
U011,R177,5,2025-01-10 11:16:13.536688
U067,R083,1,2024-12-21 11:16:13.536692
U029,R191,1,2024-10-09 11:16:13.536696
U067,R144,5,2024-12-20 11:16:13.536700
U019,R055,3,2024-08-05 11:16:13.536704
U018,R108,2,2025-02-26 11:16:13.536708
U040,R176,1,2025-05-10 11:16:13.536712
U047,R105,2,2025-05-09 11:16:13.536716
U046,R031,1,2024-08-18 11:16:13.536720
U098,R029,4,2025-06-06 11:16:13.536724
U028,R012,4,2024-10-15 11:16:13.536728
U046,R154,1,2025-06-04 11:16:13.536732
U059,R051,4,2024-12-24 11:16:13.536736
U014,R093,5,2025-06-19 11:16:13.536740
U087,R097,3,2025-02-08 11:16:13.536744
U083,R039,2,2024-07-17 11:16:13.536748
U071,R027,5,2025-03-01 11:16:13.536752
U081,R080,3,2025-02-13 11:16:13.536756
U053,R070,1,2025-05-21 11:16:13.536760
U068,R085,3,2025-07-01 11:16:13.536764
U034,R033,5,2024-10-13 11:16:13.536768
U050,R080,2,2024-08-06 11:16:13.536772
U036,R017,2,2024-10-15 11:16:13.536776
U022,R080,3,2025-03-07 11:16:13.536780
U050,R168,4,2024-09-06 11:16:13.536784
U062,R139,2,2025-01-14 11:16:13.536789
U023,R071,5,2024-12-08 11:16:13.536792
U037,R116,1,2024-08-30 11:16:13.536797
U065,R048,1,2025-01-31 11:16:13.536801
U049,R116,1,2024-12-29 11:16:13.536807
U052,R039,5,2025-04-05 11:16:13.536811
U090,R100,4,2024-07-21 11:16:13.536821
U071,R105,5,2024-10-02 11:16:13.536829
U054,R127,4,2024-12-03 11:16:13.536838
U077,R101,3,2025-06-24 11:16:13.536847
U068,R102,1,2025-01-29 11:16:13.536856
U065,R190,5,2025-01-31 11:16:13.536865
U059,R070,5,2025-04-27 11:16:13.536874
U044,R166,1,2024-12-17 11:16:13.536883
U019,R183,4,2024-10-04 11:16:13.536893
U030,R067,2,2025-06-27 11:16:13.536901
U028,R028,1,2024-09-06 11:16:13.536910
U039,R188,2,2025-01-08 11:16:13.536919
U051,R102,1,2025-06-18 11:16:13.536928
U040,R116,1,2025-04-12 11:16:13.536937
U025,R105,2,2024-07-14 11:16:13.536946
U005,R099,2,2025-03-10 11:16:13.536957
U040,R167,3,2025-01-22 11:16:13.536966
U090,R015,3,2024-11-21 11:16:13.536975
U041,R034,5,2024-10-29 11:16:13.536984
U012,R007,2,2025-03-20 11:16:13.536993
U001,R012,4,2024-11-19 11:16:13.537002
U023,R146,4,2024-12-30 11:16:13.537011
U021,R102,1,2024-12-23 11:16:13.537020
U044,R051,3,2025-07-08 11:16:13.537029
U068,R186,1,2025-06-18 11:16:13.537037
U084,R006,1,2025-04-18 11:16:13.537046
U092,R049,3,2025-03-07 11:16:13.537055
U092,R018,2,2024-07-23 11:16:13.537064
U059,R090,5,2024-11-10 11:16:13.537073
U041,R144,1,2025-06-11 11:16:13.537083
U032,R158,3,2025-02-11 11:16:13.537090
U081,R181,2,2024-11-18 11:16:13.537098
U100,R172,4,2025-01-28 11:16:13.537105
U046,R159,4,2024-09-06 11:16:13.537113
U051,R074,1,2024-08-25 11:16:13.537120
U018,R174,5,2025-02-17 11:16:13.537128
U055,R064,3,2025-03-26 11:16:13.537135
U061,R078,5,2025-07-03 11:16:13.537142
U004,R077,2,2024-12-12 11:16:13.537150
U094,R154,2,2025-05-25 11:16:13.537157
U032,R009,4,2025-06-07 11:16:13.537165
U099,R128,4,2025-02-16 11:16:13.537172
U062,R095,1,2025-07-11 11:16:13.537180
U035,R031,3,2025-01-13 11:16:13.537187
U025,R168,4,2024-12-26 11:16:13.537195
U032,R019,3,2024-09-14 11:16:13.537202
U018,R182,1,2025-02-23 11:16:13.537210
U048,R178,3,2025-04-16 11:16:13.537217
U089,R013,4,2025-05-05 11:16:13.537225
U073,R081,1,2025-04-01 11:16:13.537232
U013,R004,4,2025-06-01 11:16:13.537239
U036,R186,5,2025-01-13 11:16:13.537247
U008,R076,3,2025-01-05 11:16:13.537254
U004,R145,5,2024-12-07 11:16:13.537262
U091,R181,2,2025-03-25 11:16:13.537269
U070,R002,3,2025-03-15 11:16:13.537277
U060,R023,4,2025-05-18 11:16:13.537284
U069,R163,2,2024-10-08 11:16:13.537292
U048,R150,5,2024-12-26 11:16:13.537299
U058,R184,1,2024-11-24 11:16:13.537307
U006,R023,5,2025-01-15 11:16:13.537314
U077,R072,1,2025-03-01 11:16:13.537321
U047,R102,2,2025-06-18 11:16:13.537328
U018,R063,4,2025-01-26 11:16:13.537336
U037,R021,5,2024-09-07 11:16:13.537343
U034,R041,1,2024-10-27 11:16:13.537351
U021,R039,3,2024-10-13 11:16:13.537358
U016,R082,2,2025-05-02 11:16:13.537366
U055,R034,4,2024-08-29 11:16:13.537373
U026,R073,2,2024-10-17 11:16:13.537380
U061,R044,5,2024-11-05 11:16:13.537388
U052,R182,4,2025-03-27 11:16:13.537395
U024,R004,5,2025-01-14 11:16:13.537402
U038,R169,1,2024-08-21 11:16:13.537410
U025,R096,5,2024-10-20 11:16:13.537417
U040,R121,2,2024-10-31 11:16:13.537425
U088,R064,2,2024-07-30 11:16:13.537432
U004,R174,2,2024-07-17 11:16:13.537440
U089,R078,4,2024-08-24 11:16:13.537447
U040,R170,3,2025-01-18 11:16:13.537455
U095,R028,2,2024-12-23 11:16:13.537462
U024,R097,4,2025-02-13 11:16:13.537470
U012,R087,5,2025-04-08 11:16:13.537477
U023,R112,1,2024-10-24 11:16:13.537485
U088,R048,2,2024-09-18 11:16:13.537492
U043,R176,5,2025-06-23 11:16:13.537499
U096,R139,2,2024-11-13 11:16:13.537506
U080,R023,1,2025-06-22 11:16:13.537514
U036,R065,5,2025-05-07 11:16:13.537521
U092,R106,4,2024-12-27 11:16:13.537529
U093,R195,4,2024-11-06 11:16:13.537536
U035,R012,2,2024-07-14 11:16:13.537543
U066,R010,4,2025-04-29 11:16:13.537550
U057,R004,4,2025-04-23 11:16:13.537558
U076,R026,5,2024-10-31 11:16:13.537565
U043,R103,1,2024-07-12 11:16:13.537573
U089,R158,3,2025-03-02 11:16:13.537580
U073,R002,4,2025-02-17 11:16:13.537587
U067,R097,4,2024-10-19 11:16:13.537595
U072,R068,1,2024-12-23 11:16:13.537603
U056,R136,1,2024-12-23 11:16:13.537610
U028,R057,1,2025-01-23 11:16:13.537618
U074,R161,4,2024-07-31 11:16:13.537626
U005,R139,4,2024-11-17 11:16:13.537634
U004,R070,5,2024-09-18 11:16:13.537642
U094,R003,5,2024-11-03 11:16:13.537649
U049,R085,5,2024-07-12 11:16:13.537657
U077,R055,3,2024-08-03 11:16:13.537665
U070,R191,5,2025-02-16 11:16:13.537673
U022,R065,4,2025-06-10 11:16:13.537681
U005,R178,1,2024-08-05 11:16:13.537689
U018,R143,3,2025-05-01 11:16:13.537697
U013,R012,2,2025-03-02 11:16:13.537704
U017,R186,4,2025-04-25 11:16:13.537712
U073,R060,3,2024-12-21 11:16:13.537719
U044,R195,2,2025-03-12 11:16:13.537727
U058,R185,5,2024-09-27 11:16:13.537734
U001,R071,2,2024-07-20 11:16:13.537741
U010,R033,3,2025-03-12 11:16:13.537749
U029,R140,4,2025-05-13 11:16:13.537756
U058,R009,2,2025-02-19 11:16:13.537764
U092,R013,2,2024-10-05 11:16:13.537772
U085,R197,4,2025-03-17 11:16:13.537780
U046,R059,5,2025-07-02 11:16:13.537785
U030,R095,3,2025-01-19 11:16:13.537789
U024,R061,5,2024-11-24 11:16:13.537793
U016,R064,2,2025-05-20 11:16:13.537797
U038,R190,4,2024-08-06 11:16:13.537801
U066,R188,3,2024-10-14 11:16:13.537805
U048,R082,3,2025-05-31 11:16:13.537809
U012,R065,5,2025-04-22 11:16:13.537813
U062,R090,5,2025-03-04 11:16:13.537817
U031,R002,5,2025-04-08 11:16:13.537821
U012,R127,3,2024-12-23 11:16:13.537825
U013,R140,1,2024-07-20 11:16:13.537829
U075,R093,3,2025-02-24 11:16:13.537834
U023,R069,2,2024-08-11 11:16:13.537838
U088,R164,5,2024-11-28 11:16:13.537842
U030,R170,5,2024-10-13 11:16:13.537846
U066,R178,1,2024-08-08 11:16:13.537850
U095,R080,4,2024-10-23 11:16:13.537854
U022,R042,3,2024-07-26 11:16:13.537859
U053,R028,5,2024-09-26 11:16:13.537865
U097,R044,4,2024-08-06 11:16:13.537869
U007,R132,3,2025-07-07 11:16:13.537873
U070,R099,2,2025-03-05 11:16:13.537877
U039,R082,2,2025-02-01 11:16:13.537881
U084,R184,4,2024-08-30 11:16:13.537885
U014,R051,5,2024-08-02 11:16:13.537889
U052,R159,3,2025-05-27 11:16:13.537893
U068,R016,5,2024-07-13 11:16:13.537897
U012,R055,2,2025-06-01 11:16:13.537901
U051,R099,1,2024-12-04 11:16:13.537906
U055,R059,2,2024-10-02 11:16:13.537910
U038,R085,3,2024-08-04 11:16:13.537914
U100,R124,3,2024-12-25 11:16:13.537918
U067,R071,2,2024-08-15 11:16:13.537922
U059,R001,4,2025-04-20 11:16:13.537926
U010,R115,4,2025-03-03 11:16:13.537930
U072,R167,1,2024-11-08 11:16:13.537934
U086,R024,5,2025-04-14 11:16:13.537938
U005,R178,4,2025-03-25 11:16:13.537942
U001,R040,1,2024-08-30 11:16:13.537946
U040,R063,3,2024-08-08 11:16:13.537950
U044,R060,3,2025-05-30 11:16:13.537954
U060,R185,2,2025-01-07 11:16:13.537958
U068,R172,3,2025-01-26 11:16:13.537962
U099,R140,3,2024-09-06 11:16:13.537966
U007,R199,2,2025-03-30 11:16:13.537970
U015,R119,2,2024-11-25 11:16:13.537974
U056,R097,4,2025-02-07 11:16:13.537978
U023,R155,4,2024-08-23 11:16:13.537982
U064,R009,3,2025-04-09 11:16:13.537986
U023,R164,2,2025-02-04 11:16:13.537990
U051,R014,3,2025-01-27 11:16:13.537994
U073,R147,4,2024-09-06 11:16:13.537998
U057,R002,4,2025-04-30 11:16:13.538002
U008,R178,3,2025-03-20 11:16:13.538006
U085,R058,5,2024-08-18 11:16:13.538010
U019,R022,5,2025-07-10 11:16:13.538014
U037,R151,2,2025-04-30 11:16:13.538018
U056,R161,4,2024-08-12 11:16:13.538022
U023,R073,5,2024-11-05 11:16:13.538026
U024,R108,4,2024-08-20 11:16:13.538030
U029,R036,2,2025-03-18 11:16:13.538034
U049,R148,5,2025-05-26 11:16:13.538038
U047,R141,4,2024-09-14 11:16:13.538042
U100,R129,5,2025-06-29 11:16:13.538046
U100,R052,4,2024-10-23 11:16:13.538050
U078,R122,2,2025-04-28 11:16:13.538054
U100,R046,5,2025-05-06 11:16:13.538058
U067,R066,3,2024-11-14 11:16:13.538062
U087,R101,3,2024-08-13 11:16:13.538067
U089,R052,2,2024-11-22 11:16:13.538071
U049,R036,5,2024-08-13 11:16:13.538075
U048,R002,5,2025-01-31 11:16:13.538079
U094,R192,1,2025-07-09 11:16:13.538083
U100,R115,5,2025-07-07 11:16:13.538087
U100,R021,5,2024-12-30 11:16:13.538091
U004,R194,3,2024-12-14 11:16:13.538095
U001,R198,1,2024-10-29 11:16:13.538099
U074,R041,5,2024-07-30 11:16:13.538103
U075,R020,4,2024-09-30 11:16:13.538107
U081,R112,1,2025-01-06 11:16:13.538111
U038,R185,4,2024-11-16 11:16:13.538115
U015,R031,5,2024-08-17 11:16:13.538119
U088,R017,5,2024-11-22 11:16:13.538123
U042,R195,5,2025-06-08 11:16:13.538127
U031,R002,4,2025-01-06 11:16:13.538132
U006,R029,2,2025-03-03 11:16:13.538136
U055,R005,4,2025-01-08 11:16:13.538140
U057,R141,2,2025-02-20 11:16:13.538144
U015,R030,5,2025-01-15 11:16:13.538148
U021,R165,3,2025-04-28 11:16:13.538152
U046,R162,2,2025-02-18 11:16:13.538156
U030,R125,5,2025-04-20 11:16:13.538160
U010,R191,5,2024-11-21 11:16:13.538164
U091,R173,5,2025-01-21 11:16:13.538168
U100,R015,1,2024-12-02 11:16:13.538173
U010,R148,4,2025-02-17 11:16:13.538177
U041,R176,4,2024-09-16 11:16:13.538181
U069,R085,4,2025-06-26 11:16:13.538187
U055,R123,4,2024-11-28 11:16:13.538192
U067,R144,1,2025-01-01 11:16:13.538196
U098,R009,2,2025-01-05 11:16:13.538200
U040,R191,4,2025-06-21 11:16:13.538204
U030,R096,2,2025-01-01 11:16:13.538208
U040,R152,4,2025-06-28 11:16:13.538212
U081,R030,4,2024-08-06 11:16:13.538216
U007,R177,4,2025-01-24 11:16:13.538220
U051,R022,1,2025-04-12 11:16:13.538224
U034,R174,1,2025-01-11 11:16:13.538228
U086,R191,3,2025-04-13 11:16:13.538232
U087,R143,1,2024-09-07 11:16:13.538236
U016,R156,2,2024-12-19 11:16:13.538240
U015,R200,3,2025-01-26 11:16:13.538244
U049,R009,4,2024-12-22 11:16:13.538248
U055,R183,3,2025-01-04 11:16:13.538252
U007,R036,5,2024-11-08 11:16:13.538256
U020,R183,4,2025-05-14 11:16:13.538260
U003,R179,4,2025-06-01 11:16:13.538264
U090,R064,2,2024-09-30 11:16:13.538268
U086,R187,2,2025-02-05 11:16:13.538272
U041,R107,5,2025-05-18 11:16:13.538277
U032,R116,5,2024-11-12 11:16:13.538281
U066,R086,3,2025-05-02 11:16:13.538284
U057,R010,4,2025-04-13 11:16:13.538289
U014,R096,2,2024-10-16 11:16:13.538293
U069,R126,3,2024-12-14 11:16:13.538297
U088,R121,4,2025-02-05 11:16:13.538301
U095,R171,3,2025-02-21 11:16:13.538305
U005,R088,3,2024-09-12 11:16:13.538309
U040,R055,5,2025-01-20 11:16:13.538313
U009,R189,4,2025-07-04 11:16:13.538317
U095,R184,4,2025-06-10 11:16:13.538321
U022,R008,2,2025-05-15 11:16:13.538326
U001,R137,4,2025-01-21 11:16:13.538330
U051,R064,4,2024-10-07 11:16:13.538334
U030,R100,1,2025-03-15 11:16:13.538338
U068,R075,5,2024-07-17 11:16:13.538342
U061,R078,3,2025-04-30 11:16:13.538346
U017,R073,3,2025-05-05 11:16:13.538351
U038,R127,4,2024-11-22 11:16:13.538355
U025,R149,1,2025-04-13 11:16:13.538359
U006,R077,2,2024-08-27 11:16:13.538363
U082,R171,2,2024-10-23 11:16:13.538367
U096,R184,2,2024-09-24 11:16:13.538371
U014,R178,4,2024-12-09 11:16:13.538377
U057,R180,4,2025-04-07 11:16:13.538384
U019,R012,3,2024-07-25 11:16:13.538393
U076,R082,1,2025-03-14 11:16:13.538401
U092,R135,3,2024-08-30 11:16:13.538409
U013,R135,3,2024-11-20 11:16:13.538417
U033,R019,2,2024-09-13 11:16:13.538424
U055,R036,3,2024-09-02 11:16:13.538432
U041,R034,2,2024-12-09 11:16:13.538439
U015,R147,5,2024-11-09 11:16:13.538447
U070,R171,4,2025-04-08 11:16:13.538454
U066,R160,1,2024-11-15 11:16:13.538462
U073,R010,1,2025-01-04 11:16:13.538469
U065,R188,1,2024-08-21 11:16:13.538477
U019,R046,3,2025-02-23 11:16:13.538484
U060,R155,3,2025-07-04 11:16:13.538492
U100,R076,1,2024-12-26 11:16:13.538499
U082,R068,4,2025-01-02 11:16:13.538507
U003,R130,1,2024-10-19 11:16:13.538515
U019,R027,4,2025-07-04 11:16:13.538522
U015,R155,4,2024-11-23 11:16:13.538530
U038,R154,1,2025-07-09 11:16:13.538538
U018,R116,5,2024-12-04 11:16:13.538545
U083,R140,4,2024-09-06 11:16:13.538553
U076,R009,3,2025-04-22 11:16:13.538560
U057,R112,1,2025-04-03 11:16:13.538567
U025,R141,3,2025-01-03 11:16:13.538575
U013,R189,5,2025-02-08 11:16:13.538582
U022,R187,4,2024-10-23 11:16:13.538590
U073,R043,3,2025-01-30 11:16:13.538598
U065,R128,3,2024-08-23 11:16:13.538605
U091,R169,3,2025-03-03 11:16:13.538613
U059,R162,4,2025-05-12 11:16:13.538621
U041,R112,3,2024-10-20 11:16:13.538628
U059,R149,2,2025-04-04 11:16:13.538636
